longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.78,33.71,4,974,232,428,203,4.6141,195400
-117.78,33.71,16,2207,291,1081,308,7.3518,331200
-117.78,33.7,16,1663,250,597,204,5.409,233900
-117.78,33.69,16,4702,806,2529,814,5.1299,238900
-117.78,33.69,16,3400,501,1575,488,6.0961,295500
-117.78,33.68,19,2500,331,1027,327,6.115,315600
-117.78,33.68,14,1750,336,852,300,4.6793,236800
-117.78,33.68,11,1994,477,849,411,4.0187,235600
-117.78,33.51,44,1833,331,515,268,6.6178,500001
-117.79,35.21,4,2,2,6,2,2.375,137500
-117.79,34.45,18,2986,597,1355,472,3.2765,165000
-117.79,34.12,16,2426,426,1319,446,4.8125,224500
-117.79,34.11,18,3814,721,1881,692,4.4722,215600
-117.79,34.1,26,1664,344,1024,339,3.5192,190500
-117.79,34.02,5,18690,2862,9427,2777,6.4266,315600
-117.79,33.88,17,8562,1351,3822,1316,6.0829,252600
-117.79,33.84,9,10484,1603,4005,1419,8.3931,365300
-117.79,33.8,11,10535,1620,4409,1622,6.67,283200
-117.79,33.77,23,3596,451,1292,458,8.5403,451300
-117.79,33.77,21,4349,553,1680,519,6.9014,439000
-117.79,33.76,25,2037,252,796,249,11.0546,487200
-117.79,33.75,26,2955,377,1074,373,9.3845,500001
-117.79,33.75,26,2893,345,983,326,13.466,500001
-117.79,33.73,3,8240,1410,3318,1270,7.2074,291300
-117.79,33.71,16,6339,862,3132,825,7.1069,313400
-117.79,33.71,16,3114,463,1641,469,6.2162,283200
-117.79,33.7,6,1593,371,832,379,4.4286,239500
-117.79,33.7,16,6259,1098,3785,1114,6.3298,247100
-117.79,33.7,16,1416,249,636,244,5.1741,227700
-117.79,33.69,16,3067,396,1275,372,8.7385,340000
-117.79,33.69,16,1532,240,679,248,5.7115,313900
-117.79,33.69,15,1875,316,890,316,6.5783,244800
-117.79,33.68,9,1633,295,928,297,5.7858,265900
-117.79,33.68,16,1998,308,818,299,6.8722,326100
-117.79,33.68,13,2636,416,1137,404,7.2118,311500
-117.79,33.68,10,2106,319,1002,332,8.735,375300
-117.79,33.56,36,2057,329,658,309,7.866,500001
-117.79,33.55,39,5066,1292,1915,1117,3.821,452100
-117.8,34.11,25,5039,821,2654,802,4.7969,211700
-117.8,34.1,17,5153,1164,2949,1083,3.5603,174600
-117.8,34.05,5,4536,1178,2485,909,4.1118,125900
-117.8,34.03,25,4240,643,1885,637,6.2384,247600
-117.8,34.02,23,3351,591,1535,522,5.0869,230600
-117.8,33.92,16,5819,986,2306,914,4.6315,277500
-117.8,33.9,22,3760,482,1485,461,7.8537,354900
-117.8,33.87,16,5954,1281,3107,1209,4.2566,206100
-117.8,33.85,23,3038,470,1568,438,5.6403,233000
-117.8,33.83,17,2971,350,1180,346,11.1228,500001
-117.8,33.79,13,2021,362,1081,341,4.3269,231400
-117.8,33.78,18,3548,474,1506,449,6.925,290300
-117.8,33.78,17,4138,805,2442,780,4.7804,242000
-117.8,33.77,29,5436,707,2046,685,8.7496,349500
-117.8,33.76,27,2655,345,1017,335,6.9014,366800
-117.8,33.75,29,3058,488,1197,474,5.3903,286600
-117.8,33.74,33,2890,453,1300,452,6.5616,290200
-117.8,33.74,30,3569,551,1540,537,5.2998,247200
-117.8,33.72,16,2617,506,1317,511,4.821,201400
-117.8,33.69,16,2745,447,1429,411,6.8219,325500
-117.8,33.69,15,2099,322,873,307,7.9887,328000
-117.8,33.69,14,1800,362,874,373,4.2083,251000
-117.8,33.69,13,1161,289,630,296,3.3438,333300
-117.8,33.68,8,2032,349,862,340,6.9133,274100
-117.8,33.68,5,623,146,396,136,3.631,225000
-117.8,33.67,5,2638,521,1179,480,5.7759,240000
-117.8,33.67,5,2487,388,1147,397,8.284,302500
-117.8,33.67,4,3345,552,1525,539,6.7962,329100
-117.8,33.66,16,2542,498,1022,494,4,223400
-117.8,33.64,8,4447,713,1680,705,8.8693,450400
-117.8,33.63,8,32,9,26,11,4.1944,270800
-117.8,33.63,15,3236,451,1289,416,11.1121,493000
-117.8,33.55,38,1757,464,821,426,4.1304,433300
-117.8,33.53,41,2017,489,783,403,4.1591,500001
-117.8,33.52,50,1152,341,519,225,3.053,500001
-117.81,35.65,19,1124,290,598,261,1.8984,54300
-117.81,34.12,23,7063,1176,3100,1112,4.8229,192600
-117.81,34.11,21,3481,808,1866,746,3.6201,150400
-117.81,34.1,19,1935,399,1126,389,3.8929,144600
-117.81,34.08,13,18448,2474,7775,2397,7.7876,348900
-117.81,34.01,12,9197,1642,4332,1554,4.9589,282100
-117.81,33.89,13,3252,583,1546,557,5.8243,297900
-117.81,33.88,19,2968,503,1430,459,5.3339,371700
-117.81,33.88,19,2265,283,904,279,9.2327,461300
-117.81,33.87,19,4491,680,2457,702,6.0591,233500
-117.81,33.86,18,133,29,95,23,3.5625,235000
-117.81,33.82,20,2819,319,1019,319,12.2092,500001
-117.81,33.81,19,3154,390,1404,384,8.9257,431800
-117.81,33.8,25,2765,475,1666,474,6.0531,230700
-117.81,33.79,25,5950,1155,4528,1064,4.2564,204600
-117.81,33.79,23,3114,610,2045,577,3.75,211900
-117.81,33.77,31,4624,624,1852,635,7.2392,334600
-117.81,33.76,32,2053,339,835,323,5.5654,281800
-117.81,33.75,25,2365,471,1197,458,3.7031,227800
-117.81,33.75,23,3498,636,1574,642,5.021,252200
-117.81,33.74,24,2696,649,1908,626,3.3047,216900
-117.81,33.73,23,3056,556,1508,555,4.7273,234200
-117.81,33.73,19,5471,1345,2828,1247,3.5719,252800
-117.81,33.73,19,4022,975,2334,954,3.0305,140600
-117.81,33.69,5,1256,256,880,288,2.4233,450000
-117.81,33.68,8,1964,413,913,406,5.1583,192200
-117.81,33.68,4,1545,304,788,296,4.5469,500001
-117.81,33.67,9,3279,530,1447,510,7.4581,296600
-117.81,33.67,9,2435,396,1194,385,7.2025,275000
-117.81,33.67,9,1567,299,675,294,5.2124,199600
-117.81,33.67,8,2440,502,1113,483,4.6019,242500
-117.81,33.67,8,2098,342,908,329,7.7589,342900
-117.81,33.67,24,3930,661,1831,616,6.3767,269000
-117.81,33.66,16,1414,191,635,230,10.0757,383900
-117.81,33.64,4,1741,225,811,233,12.3411,500001
-117.81,33.64,16,2404,349,868,329,11.0138,442100
-117.81,33.63,17,4477,610,1798,612,8.1093,410400
-117.81,33.56,24,6258,1003,1730,752,10.9601,500001
-117.82,34.13,27,3770,573,1606,562,6.1321,309700
-117.82,34.12,26,3118,528,1546,545,5.27,209400
-117.82,34.05,21,4031,923,2558,834,3.1641,117300
-117.82,33.89,24,2168,421,1050,397,4.6172,238300
-117.82,33.89,21,3079,509,1431,480,4.0714,278900
-117.82,33.88,18,1982,300,1027,324,7.0526,327500
-117.82,33.88,15,5392,895,2531,827,6.2185,280300
-117.82,33.85,21,2603,404,1350,390,6.057,235900
-117.82,33.85,18,1810,305,1189,326,5.2227,213500
-117.82,33.84,25,1788,203,676,217,10.1299,454300
-117.82,33.82,22,3173,372,1181,355,8.3637,500001
-117.82,33.81,30,2260,345,1182,341,6.0705,236700
-117.82,33.81,19,2556,304,822,260,9.9055,456900
-117.82,33.8,15,3207,647,1414,595,4.0484,165600
-117.82,33.78,28,4485,667,2048,685,5.4562,274700
-117.82,33.78,25,4977,645,2061,646,6.58,318500
-117.82,33.77,32,2308,301,967,320,7.0565,324600
-117.82,33.77,27,2578,314,976,340,7.1882,359200
-117.82,33.76,33,2774,428,1229,407,6.2944,265600
-117.82,33.76,27,3230,449,1193,448,6.5308,287800
-117.82,33.75,30,2910,535,1270,489,4.6161,236500
-117.82,33.75,24,893,209,342,197,2.8261,146500
-117.82,33.73,27,1270,258,809,264,5.0162,223000
-117.82,33.73,24,845,190,482,190,4.7039,225000
-117.82,33.73,23,2542,772,1720,675,3.8703,137000
-117.82,33.72,24,3477,462,1593,484,6.8634,276500
-117.82,33.68,3,7105,1459,3068,1241,6.1395,358000
-117.82,33.68,3,3068,494,1357,486,7.9187,333600
-117.82,33.67,15,1010,274,649,261,2.5197,350000
-117.82,33.66,24,4227,641,1605,589,6.4238,278400
-117.82,33.66,15,2460,447,1049,398,6.4967,387500
-117.82,33.65,18,2105,302,830,286,6.3822,362500
-117.82,33.64,18,1974,260,808,278,9.8589,500001
-117.83,34.15,20,2421,306,1023,298,8.0683,451500
-117.83,34.14,26,8254,1153,3460,1131,6.5253,349900
-117.83,34.11,29,2671,437,1484,445,4.9844,203000
-117.83,34.1,18,11026,1978,5407,1923,4.075,231100
-117.83,34.01,16,9446,1650,4911,1534,5.0111,212900
-117.83,33.99,14,17527,2751,8380,2676,6.2734,267000
-117.83,33.97,11,21533,3078,9671,2890,7.0329,368300
-117.83,33.93,14,1956,282,671,269,6.5841,306400
-117.83,33.9,23,2446,360,1196,359,6.5755,272800
-117.83,33.89,25,1737,270,840,265,4.625,245700
-117.83,33.88,18,2112,340,1048,315,6.9308,231700
-117.83,33.87,5,6971,1449,3521,1423,5.2131,243900
-117.83,33.83,23,2775,547,1226,510,3.6707,231400
-117.83,33.82,26,3259,456,1354,459,5.7817,267600
-117.83,33.82,23,1100,285,940,267,3.6953,150000
-117.83,33.81,28,1972,315,970,326,5.4298,234200
-117.83,33.81,24,3550,895,2828,834,2.8403,225600
-117.83,33.8,31,2016,409,1095,405,3.8681,196000
-117.83,33.8,30,4713,758,2271,730,5.8622,221000
-117.83,33.79,25,2070,513,1078,460,2.9312,220100
-117.83,33.77,26,4931,853,2249,818,4.275,285400
-117.83,33.77,22,2956,642,1342,558,4.1151,203200
-117.83,33.75,34,2660,601,1475,567,3.4152,210200
-117.83,33.75,22,6433,1174,2703,1125,4.9957,296400
-117.83,33.74,23,6114,1623,4088,1521,3.0382,183600
-117.83,33.74,23,1818,522,958,485,2.6771,131500
-117.83,33.73,20,5768,1597,4853,1465,3.5387,160400
-117.83,33.68,4,3226,838,1666,800,4.1652,184500
-117.83,33.67,17,2634,641,1454,560,3.7976,275000
-117.83,33.66,4,1011,198,511,198,7.9217,296200
-117.83,33.66,15,2355,438,747,450,6.5356,272800
-117.83,33.65,9,638,266,426,234,3.7875,187500
-117.83,33.65,8,2149,426,950,399,4.1103,250400
-117.84,35.54,11,1751,316,765,296,5.0762,98000
-117.84,34.63,5,6739,1251,4614,1266,4.002,115100
-117.84,34.13,26,3773,694,2103,688,4.6937,198000
-117.84,34.12,34,2026,345,1142,332,4.392,187600
-117.84,34.12,25,3465,566,1722,536,4.8304,228900
-117.84,34.1,17,7836,1624,4419,1526,3.8465,180700
-117.84,33.98,26,3638,557,1993,593,6.1076,221200
-117.84,33.9,24,1723,223,707,219,7.0352,299600
-117.84,33.89,19,3544,542,1787,560,6.7837,264300
-117.84,33.84,23,6157,1129,2817,1073,5.0629,232600
-117.84,33.84,23,4388,864,2526,846,4.5217,219400
-117.84,33.82,24,10281,1689,4926,1629,4.7946,251200
-117.84,33.81,26,5574,1025,2607,988,4.0324,244900
-117.84,33.79,37,2733,460,1378,476,5.3041,235700
-117.84,33.79,34,2590,603,1658,608,2.378,199600
-117.84,33.78,26,2577,434,1086,432,4.6125,229200
-117.84,33.78,24,3817,787,1656,713,4.25,248000
-117.84,33.77,26,3350,581,1314,550,3.5195,249100
-117.84,33.77,14,4412,952,1656,874,4.3292,206500
-117.84,33.76,26,2110,409,1146,407,4.3698,229600
-117.84,33.76,22,378,78,196,81,3.6806,219400
-117.84,33.76,14,1458,423,615,365,4.2798,218800
-117.84,33.75,16,4367,1161,2164,1005,4.0214,139500
-117.84,33.74,25,1818,577,1426,532,3.2104,112500
-117.84,33.74,24,1752,407,910,427,3.3611,134600
-117.84,33.74,22,6072,1802,4715,1666,3.1353,121400
-117.84,33.73,20,2572,732,1534,669,2.4211,175000
-117.84,33.66,5,665,171,384,171,4.5833,230400
-117.84,33.66,5,1688,430,857,402,3.7857,231600
-117.84,33.65,4,1649,456,1030,411,2.2262,225000
-117.84,33.64,11,6840,1689,6083,1629,2.4132,198300
-117.84,33.6,21,4281,582,1443,576,9.0519,500001
-117.85,34.14,35,2899,429,1251,429,6.1049,297200
-117.85,34.14,35,1582,248,654,221,4.9091,275000
-117.85,34.13,31,1959,318,1021,303,4.3145,233000
-117.85,34.11,27,1748,403,985,416,3.1133,180600
-117.85,34.11,25,9255,1659,4944,1627,4.5708,223000
-117.85,34.1,22,5179,944,2315,884,4.51,189900
-117.85,34.09,16,4556,639,2066,651,6.4667,263900
-117.85,34.08,23,1160,166,467,178,8.105,386200
-117.85,34.07,32,761,101,295,95,11.1077,500001
-117.85,34,26,2712,402,1389,377,5.6513,227900
-117.85,33.92,11,3331,410,1460,416,8.0287,371800
-117.85,33.9,25,1548,256,811,263,5.2037,242200
-117.85,33.9,20,4026,648,1997,650,5.5918,260500
-117.85,33.89,24,3326,503,1616,494,5.7457,240600
-117.85,33.89,22,4020,655,1486,635,5.9639,262300
-117.85,33.88,14,4753,681,2138,678,7.3658,288500
-117.85,33.86,18,329,72,209,71,4.6806,187500
-117.85,33.85,17,4678,1065,2427,1020,4.2276,254100
-117.85,33.84,26,2095,280,793,261,6.6719,271700
-117.85,33.83,26,1904,292,945,303,5.6784,232400
-117.85,33.81,32,1766,322,876,330,4.0417,234500
-117.85,33.81,26,4186,767,2447,777,4.9917,248100
-117.85,33.8,40,1461,286,1322,264,4.3269,194100
-117.85,33.8,34,1593,283,872,255,3.825,216700
-117.85,33.79,52,1963,430,1197,415,3.8929,211000
-117.85,33.79,46,1846,383,867,336,3.4234,200000
-117.85,33.79,40,1251,336,729,343,2.4688,236400
-117.85,33.78,23,3187,870,1977,852,3.3939,212100
-117.85,33.77,23,5928,1204,3570,1150,4.0398,233100
-117.85,33.77,16,2186,511,908,466,4.575,225000
-117.85,33.75,27,2311,632,2936,609,2.5651,171400
-117.85,33.74,26,2589,1003,5756,983,2.1992,170800
-117.85,33.74,19,1248,357,1214,328,2.7059,159800
-117.85,33.73,28,1499,574,3328,595,2.4539,115000
-117.85,33.62,18,729,105,316,108,10.3893,500001
-117.85,33.61,14,4340,741,1505,670,7.5674,500001
-117.86,34.24,52,803,267,628,225,4.1932,14999
-117.86,34.14,36,3097,667,1484,634,3.1905,235300
-117.86,34.14,33,2344,363,1098,359,6.2089,283400
-117.86,34.13,40,1304,280,607,256,2.588,209500
-117.86,34.13,33,2383,428,1269,421,4.636,245500
-117.86,34.13,29,630,145,378,148,3.4107,170800
-117.86,34.1,29,1185,197,588,196,5.0832,196900
-117.86,34.1,23,2535,490,1327,466,3.5977,180600
-117.86,34.09,29,3855,585,2205,609,5.5496,218200
-117.86,34.08,31,2524,349,1003,343,7.5196,380900
-117.86,34.02,19,6300,937,3671,943,5.9716,262100
-117.86,34.01,16,4632,761,3038,727,5.1762,264400
-117.86,33.99,10,17820,2812,8686,2666,6.3875,310700
-117.86,33.91,16,2889,423,1227,401,6.4514,270800
-117.86,33.9,25,3205,409,1291,408,7.2478,299200
-117.86,33.9,17,1452,188,630,194,6.9113,285200
-117.86,33.88,20,3977,540,1886,541,6.5843,272200
-117.86,33.88,19,1621,328,871,322,3.7361,201400
-117.86,33.87,19,1591,279,891,237,5.6573,216000
-117.86,33.87,12,1600,251,685,256,5.1784,254000
-117.86,33.85,17,1131,236,622,244,4.9306,158500
-117.86,33.84,19,1725,392,920,400,3.0087,159400
-117.86,33.82,9,1682,291,1015,271,6.6603,230900
-117.86,33.8,35,1683,347,1242,335,3.5172,190400
-117.86,33.8,34,1793,480,1722,441,2.8235,153100
-117.86,33.79,42,1024,191,483,187,4.105,194500
-117.86,33.79,34,1883,408,1227,424,3.8929,187500
-117.86,33.79,31,3523,922,2660,949,3.1792,146400
-117.86,33.78,25,2635,660,1710,634,3.125,215000
-117.86,33.78,21,2713,731,1952,722,2.6959,178800
-117.86,33.77,39,4159,655,1669,651,4.6111,240300
-117.86,33.76,34,3153,561,1679,532,4.7083,205300
-117.86,33.75,6,1565,599,3157,629,2.9271,123200
-117.86,33.75,5,187,49,207,51,1.8,154200
-117.86,33.75,39,275,87,554,103,3.5972,158000
-117.86,33.75,31,1761,515,1810,468,1.9309,173400
-117.86,33.75,13,1632,598,3356,659,1.5054,137500
-117.86,33.74,9,525,171,1257,165,3.375,165300
-117.86,33.74,38,2415,642,3242,599,3.425,165600
-117.86,33.74,32,691,151,926,148,4.125,175900
-117.86,33.73,38,2284,511,2451,504,3.3125,159100
-117.86,33.73,31,1115,268,1369,259,3.5694,150500
-117.86,33.73,30,2651,572,3249,552,3.7202,182100
-117.86,33.73,26,1702,456,2776,463,2.6385,180200
-117.86,33.73,23,407,108,647,96,3.775,177400
-117.86,33.72,37,1429,428,2089,399,3.413,150600
-117.86,33.72,32,1461,340,1909,346,3.5511,159100
-117.86,33.71,36,191,42,208,37,3.375,157500
-117.86,33.71,21,1795,406,2246,400,3.152,152800
-117.86,33.67,16,20,5,15,5,3.875,450000
-117.86,33.65,4,3618,767,1326,714,5.4284,500001
-117.86,33.63,17,3095,551,1175,534,5.3099,500001
-117.86,33.62,23,3166,411,1092,345,7.9367,500001
-117.86,33.62,17,2975,371,1247,398,10.1989,500001
-117.86,33.61,15,3191,482,930,447,8.6001,500001
-117.86,33.6,30,1891,364,635,314,6.6265,500001
-117.87,35.73,13,2566,449,1181,414,4.1518,91800
-117.87,34.15,37,2655,415,1056,401,5.4224,269500
-117.87,34.14,30,2495,586,1139,559,2.9375,209200
-117.87,34.13,29,1677,413,873,400,3.12,194300
-117.87,34.12,33,2059,361,1073,339,4.2454,183800
-117.87,34.11,34,1324,211,799,228,4.5234,192200
-117.87,34.1,25,2208,477,1084,424,3.775,191700
-117.87,34.1,15,6409,1363,3359,1267,3.875,173300
-117.87,34.09,36,1267,191,640,200,5.2405,220000
-117.87,34.09,31,1484,327,927,317,3.6484,189600
-117.87,34.08,33,4518,716,2037,764,5.6015,267200
-117.87,34.08,33,3630,800,2257,796,3.2469,206900
-117.87,34.07,21,4723,882,2210,768,3.8167,258700
-117.87,34.06,25,3652,470,1525,484,10.1248,428500
-117.87,34.04,7,27700,4179,15037,4072,6.6288,339700
-117.87,33.92,14,4039,669,1905,670,6.3303,303000
-117.87,33.9,21,3181,447,1416,469,6.8268,280300
-117.87,33.89,25,1142,162,486,150,7.1472,270100
-117.87,33.89,22,2340,664,1382,546,3.343,184600
-117.87,33.89,19,1674,243,786,234,6.4218,275000
-117.87,33.89,17,1441,530,769,456,2.425,171700
-117.87,33.88,28,3333,752,2026,722,3.5667,190700
-117.87,33.88,28,2612,602,1682,563,3.6417,204300
-117.87,33.88,25,1808,440,1342,454,3.025,156900
-117.87,33.88,24,2655,702,1519,708,3.3036,183900
-117.87,33.87,7,2663,642,1367,677,4.6563,162400
-117.87,33.87,16,1332,368,1534,295,3.0227,297100
-117.87,33.87,15,1898,476,1766,455,2.4929,158500
-117.87,33.86,28,2292,531,2197,509,3.4856,142800
-117.87,33.86,19,2232,448,1149,417,3.1534,324400
-117.87,33.85,33,45,11,34,10,5.2949,350000
-117.87,33.84,25,1928,414,961,385,4.0724,231400
-117.87,33.84,17,2395,410,1224,399,5.1182,249200
-117.87,33.84,10,3381,729,1584,636,5.3812,235400
-117.87,33.82,26,2435,346,1088,350,5.9397,249400
-117.87,33.81,15,3082,536,1268,531,3.7604,280100
-117.87,33.78,30,2022,522,1196,463,3.7454,186000
-117.87,33.78,21,2487,573,1515,494,4.3039,168500
-117.87,33.78,19,2813,567,1334,596,4.7208,173500
-117.87,33.77,52,2512,356,978,365,8.0784,320300
-117.87,33.76,37,4943,851,2164,788,4.1071,311300
-117.87,33.75,26,411,114,448,95,1.7019,350000
-117.87,33.75,18,697,255,812,221,2.6635,162500
-117.87,33.75,12,2782,1077,1968,795,0.971,102500
-117.87,33.74,52,2411,526,2165,521,3.415,172500
-117.87,33.74,31,2338,652,3289,631,2.6734,158500
-117.87,33.73,45,2264,502,1970,499,3.4193,177000
-117.87,33.72,39,3167,669,2789,619,3.5902,165900
-117.87,33.72,37,2216,497,2445,506,3.8421,174000
-117.87,33.71,16,3397,686,1924,621,4.9148,155500
-117.87,33.71,13,1087,340,817,342,3.5326,262500
-117.87,33.7,17,3216,607,1916,618,4.9153,266400
-117.87,33.69,4,2337,768,983,655,3.7174,275000
-117.87,33.64,26,3521,455,1336,451,10.2849,500001
-117.87,33.63,9,6163,1004,1912,903,10.8289,500001
-117.87,33.62,8,1266,210,375,183,9.802,500001
-117.87,33.62,15,2209,275,735,274,15.0001,500001
-117.87,33.61,25,2267,359,866,348,7.79,500001
-117.87,33.6,35,1598,398,782,411,5.1155,500000
-117.87,33.6,34,3415,779,1275,718,4.498,482900
-117.87,33.6,33,3120,602,1155,553,5.2949,500001
-117.87,33.6,20,3212,572,1064,526,6.6155,500001
-117.87,33.59,44,2499,396,910,374,6.6544,500001
-117.88,34.14,32,1764,365,924,329,3.875,186700
-117.88,34.14,23,2308,322,1001,317,7.5112,355500
-117.88,34.13,33,3713,718,2106,720,4.0023,185500
-117.88,34.12,36,2029,351,1327,364,4.1836,164300
-117.88,34.12,35,1574,276,1088,289,4.0938,165300
-117.88,34.12,34,912,165,522,150,4.0417,178000
-117.88,34.12,33,1485,274,1006,258,5.1708,158500
-117.88,34.11,18,2923,670,1751,656,3.2383,157000
-117.88,34.1,32,3357,621,1696,604,4.2685,216600
-117.88,34.09,29,3416,790,2223,728,3.5109,186000
-117.88,34.08,30,6132,1538,3147,1449,2.7763,187800
-117.88,34.06,23,6689,1124,3081,1047,5.9254,491200
-117.88,34.01,16,6756,1332,4429,1299,4.7589,178200
-117.88,34,21,5459,1086,3394,1087,3.6308,192100
-117.88,33.96,16,19059,3079,10988,3061,5.5469,265200
-117.88,33.93,17,6100,861,2771,866,7.6486,306700
-117.88,33.9,21,3180,434,1413,391,6.5945,277300
-117.88,33.89,19,3583,911,2300,871,3.0214,218400
-117.88,33.89,18,1616,532,866,496,3.6435,119100
-117.88,33.89,17,3218,923,1701,824,3.6946,265500
-117.88,33.89,16,959,176,353,185,4.5,173300
-117.88,33.87,35,1919,349,1302,345,5.6409,190900
-117.88,33.85,26,3924,781,2332,725,3.7772,223900
-117.88,33.85,25,1234,351,507,285,2.3173,225000
-117.88,33.85,22,1105,241,971,249,3.1667,113900
-117.88,33.85,18,2705,713,2726,674,2.7759,200000
-117.88,33.84,34,1410,214,837,240,6.1168,213900
-117.88,33.84,33,1526,237,906,245,5.1782,225000
-117.88,33.84,31,3301,712,1532,682,3.7303,223800
-117.88,33.83,25,1785,248,750,251,6.8407,266700
-117.88,33.82,26,1783,298,1048,306,6.0488,232000
-117.88,33.82,17,2247,705,1382,618,3.8631,225000
-117.88,33.78,26,3141,670,1572,724,3.3472,237400
-117.88,33.78,26,1813,421,1235,343,3.5972,187500
-117.88,33.77,31,2549,355,1044,362,6.9737,288800
-117.88,33.76,37,2988,677,2354,666,3.4345,235500
-117.88,33.75,50,1344,228,747,234,4.5125,195400
-117.88,33.75,34,3004,673,5477,640,2.8342,187200
-117.88,33.75,10,1823,590,2176,548,1.5026,151800
-117.88,33.74,31,1120,296,1718,268,2.8077,140300
-117.88,33.74,29,720,174,1045,181,3.1964,151900
-117.88,33.74,25,1799,557,3416,538,3.0083,163500
-117.88,33.74,19,2261,642,3545,635,2.5224,148500
-117.88,33.74,16,1444,446,2329,441,3.1691,159400
-117.88,33.73,36,2471,498,2594,475,3.75,170500
-117.88,33.73,33,2291,594,3232,589,3.2037,163500
-117.88,33.71,27,1596,297,1703,289,4.1,184900
-117.88,33.71,20,1738,509,1403,411,3.1742,245000
-117.88,33.7,24,534,88,249,74,5.3254,240500
-117.88,33.7,18,2135,373,1464,405,5.4836,225800
-117.88,33.7,17,5122,1544,2966,1339,3.4835,116700
-117.88,33.7,16,1505,358,835,339,3.8029,205400
-117.88,33.69,20,5330,976,2734,1000,5.2138,233100
-117.88,33.66,26,6017,1244,2673,1135,3.5426,295400
-117.88,33.65,24,4879,756,1777,754,5.9055,477300
-117.88,33.64,16,3615,570,1209,559,8.5574,392200
-117.88,33.63,21,9565,2289,3162,1831,4.7024,345400
-117.88,33.6,31,5488,1055,1938,964,8.8742,500001
-117.88,33.55,27,2278,316,772,304,10.1275,500001
-117.89,34.14,15,4644,967,2855,867,3.3654,222100
-117.89,34.13,34,2159,386,1443,385,4.1995,147400
-117.89,34.12,35,1566,321,1396,317,4.05,141300
-117.89,34.12,35,1470,241,885,246,4.9239,168800
-117.89,34.12,35,1447,272,1224,268,3.9934,141900
-117.89,34.11,36,806,147,446,153,4.5221,151300
-117.89,34.11,27,2434,535,1623,498,3.6875,140200
-117.89,34.1,35,3185,544,1858,564,3.8304,175900
-117.89,34.1,34,2048,411,1456,416,3.125,168600
-117.89,34.1,27,3341,728,1762,679,2.9437,180400
-117.89,34.09,37,1813,394,1100,375,3.4453,176700
-117.89,34.09,37,1055,280,538,206,2.4167,181300
-117.89,34.09,36,1811,320,1005,332,5.5629,188300
-117.89,34.09,35,1205,330,583,319,2.3971,188900
-117.89,34.08,35,1711,335,825,356,3.5,215600
-117.89,34.08,25,2115,489,1107,477,3.1949,207400
-117.89,34.07,35,834,137,392,123,4.5179,218800
-117.89,34.07,35,1439,261,804,271,3.9808,188600
-117.89,34.07,32,2374,450,1580,427,3.8837,200300
-117.89,34.01,23,4535,955,3881,930,3.6275,154100
-117.89,33.99,22,3272,618,1784,591,4.0324,211300
-117.89,33.98,5,3088,711,1415,641,2.5125,184500
-117.89,33.94,20,3349,685,1822,675,4.7216,227000
-117.89,33.92,8,2120,544,1281,470,3.4954,159500
